TaskID,RecordDate,ScenarioCode,ScenarioName,DepartmentID,DepartmentName,CourseType,LabType,SessionType,TaskClass,BatchSize,ExamCriticalFlag,SkillCriticality,CPU_Demand,GPU_Demand,Memory_Demand,Bandwidth_Demand,ExpectedRuntime,ClassStartTime,ClassEndTime,ArrivalTime,Deadline,LatencyTolerance,ContinuitySensitivity,MigrationTolerance,EdgeQueueLength,NodeUtilization,NetworkRTT,PacketLossRate,LabOccupancy,NodeHealthScore,PredictedNextSlotLoad
VSDT-04728,2026-06-02,EDGE_STRESS,Edge-node congestion or partial failure,NEM,New Energy Materials,DFT-Assisted Materials Property Demonstration,NEM Digital Simulation Laboratory,Practice,Immersive Practical Session,27,0,0.94,100,70.21,13.44,96.92,17.17,2026-06-02 15:30:00,2026-06-02 17:15:00,2026-06-02 16:22:00,2026-06-02 16:55:19,88.66,0.916,0.078,24,0.804,12.42,0.838,0.47,0.67,0.748
VSDT-04729,2026-06-02,EXAM,Exam-week priority load,NURS,Nursing Simulation,Emergency Response Practical,Clinical Skills Lab,Practice,Immersive Practical Session,40,1,0.948,93.21,73.65,14.6,144.09,43.37,2026-06-02 10:30:00,2026-06-02 12:30:00,2026-06-02 11:51:28,2026-06-02 12:30:00,82.02,0.911,0.075,9,0.534,27.25,0.339,0.792,0.847,0.577
VSDT-04730,2026-06-02,NORMAL,Normal teaching day,AUTO,Automotive Technology,EV Maintenance Practical,EV Training Lab,Analytics,Background Analytics,23,0,0.225,55.55,40.88,20.83,73.33,34.98,2026-06-02 13:30:00,2026-06-02 14:45:00,2026-06-02 13:32:16,2026-06-02 14:14:56,337.34,0.369,0.956,6,0.495,18.72,0.801,0.613,0.883,0.419
VSDT-04731,2026-06-02,NET_DEG,Network degradation,AUTO,Automotive Technology,Automotive Fault Diagnosis,Automotive Simulation Lab,Simulation,Interactive Simulation,35,0,0.846,70.92,30.89,6.89,70.41,15.11,2026-06-02 13:30:00,2026-06-02 15:15:00,2026-06-02 14:34:51,2026-06-02 14:53:04,131.15,0.708,0.147,4,0.356,62.82,6.026,0.501,0.91,0.317
VSDT-04732,2026-06-02,NORMAL,Normal teaching day,IMFG,Intelligent Manufacturing,Robot Cell Control,CNC Simulation Lab,Analytics,Background Analytics,28,0,0.31,68.19,7.24,27.37,73.91,37.67,2026-06-02 10:30:00,2026-06-02 12:30:00,2026-06-02 11:16:01,2026-06-02 12:04:27,498.19,0.181,0.714,4,0.299,16.64,0.298,0.62,0.837,0.309
VSDT-04733,2026-06-02,OVERLAP,Overlapping practical classes,NEM,New Energy Materials,Hydrogen Storage Materials Simulation,Microscopy and Materials Imaging Lab,Analytics,Background Analytics,41,0,0.498,80.62,7.64,8.9,75.78,29.2,2026-06-02 08:30:00,2026-06-02 09:45:00,2026-06-02 08:51:32,2026-06-02 09:29:50,330.04,0.171,0.826,8,0.562,41.08,0.885,0.866,0.899,0.828
VSDT-04734,2026-06-02,EXAM,Exam-week priority load,NURS,Nursing Simulation,Clinical Assessment Lab,Virtual Nursing Simulation Lab,Practice,Immersive Practical Session,28,1,0.845,49.76,57.83,22.32,171.43,38.61,2026-06-02 15:30:00,2026-06-02 17:15:00,2026-06-02 15:39:56,2026-06-02 16:25:24,119.9,0.848,0.131,11,0.761,34.47,0.989,0.854,0.979,0.542
VSDT-04735,2026-06-02,EXAM,Exam-week priority load,NEM,New Energy Materials,Hydrogen Storage Materials Simulation,NEM Digital Simulation Laboratory,Assessment,Automated Assessment,30,1,1,44.37,17.23,14.25,29.42,23.21,2026-06-02 08:30:00,2026-06-02 09:45:00,2026-06-02 09:03:15,2026-06-02 09:35:21,78.32,0.683,0.156,10,0.442,24.43,0.4,0.91,0.92,0.514
VSDT-04736,2026-06-02,EXAM,Exam-week priority load,ELEC,Electronics Training,AI-Assisted Circuit Testing,Power Electronics Lab,Practice,Immersive Practical Session,22,1,0.895,58.87,76.41,10.18,127.64,36.99,2026-06-02 10:30:00,2026-06-02 12:00:00,2026-06-02 10:53:50,2026-06-02 11:34:29,75.89,0.922,0.19,11,0.616,29.08,0.71,0.587,0.857,0.782
VSDT-04737,2026-06-03,NET_DEG,Network degradation,NEM,New Energy Materials,Cathode Material Preparation Digital Twin,Photovoltaic Characterization Lab,Assessment,Automated Assessment,25,1,1,55.52,40.79,12.87,76.94,19.32,2026-06-03 15:30:00,2026-06-03 17:00:00,2026-06-03 16:02:53,2026-06-03 16:26:35,108.32,0.797,0.383,0,0.385,122.43,5.302,0.469,0.86,0.453
VSDT-04738,2026-06-03,OVERLAP,Overlapping practical classes,AUTO,Automotive Technology,Engine Simulation,Automotive Simulation Lab,Simulation,Interactive Simulation,46,0,0.796,70.51,83.72,19.73,130.75,20.53,2026-06-03 10:30:00,2026-06-03 11:45:00,2026-06-03 11:14:02,2026-06-03 11:45:00,157.4,0.832,0.356,15,0.669,19.54,0.774,0.798,0.947,0.713
VSDT-04739,2026-06-03,EXAM,Exam-week priority load,NEM,New Energy Materials,Battery Thermal Safety Visualization,NEM Digital Simulation Laboratory,Analytics,Background Analytics,41,1,0.337,57.03,27.06,8.51,18.2,38.17,2026-06-03 10:30:00,2026-06-03 12:00:00,2026-06-03 11:33:59,2026-06-03 12:00:00,458.36,0.3,0.822,7,0.55,9.52,0.575,0.854,0.826,0.839
VSDT-04740,2026-06-03,NORMAL,Normal teaching day,ELEC,Electronics Training,Power Electronics Lab,Electronics Training Lab,Simulation,Interactive Simulation,21,0,0.795,66.12,45.19,19.1,119.13,10.1,2026-06-03 13:30:00,2026-06-03 15:30:00,2026-06-03 14:35:14,2026-06-03 14:59:26,92.83,0.74,0.258,5,0.34,21.99,0.556,0.481,0.821,0.385
VSDT-04741,2026-06-03,NORMAL,Normal teaching day,AUTO,Automotive Technology,Engine Simulation,Automotive Simulation Lab,Analytics,Background Analytics,19,0,0.26,58.2,38.17,21.15,68.29,45.88,2026-06-03 13:30:00,2026-06-03 15:15:00,2026-06-03 14:46:10,2026-06-03 15:15:00,349.4,0.234,0.857,3,0.429,34.15,0.837,0.767,0.943,0.352
VSDT-04742,2026-06-03,EXAM,Exam-week priority load,NEM,New Energy Materials,Electrochemical Impedance Spectroscopy for Solid-State Batteries,NEM Digital Simulation Laboratory,Assessment,Automated Assessment,20,1,0.944,43.12,51.59,11.93,84.26,19.42,2026-06-03 08:30:00,2026-06-03 09:45:00,2026-06-03 09:18:06,2026-06-03 09:45:00,122.53,0.688,0.089,3,0.529,21.02,0.052,0.601,0.98,0.583
VSDT-04743,2026-06-03,EDGE_STRESS,Edge-node congestion or partial failure,ELEC,Electronics Training,Power Electronics Lab,Power Electronics Lab,Practice,Immersive Practical Session,25,0,0.838,50.06,61.67,23.77,179.84,24.13,2026-06-03 08:30:00,2026-06-03 10:30:00,2026-06-03 10:02:22,2026-06-03 10:30:00,87.56,0.833,0.112,12,0.911,41.04,0.623,0.38,0.826,0.732
VSDT-04744,2026-06-03,EDGE_STRESS,Edge-node congestion or partial failure,ELEC,Electronics Training,Power Electronics Lab,Power Electronics Lab,Practice,Immersive Practical Session,36,0,0.971,80.62,46.44,30.59,138.84,42.25,2026-06-03 15:30:00,2026-06-03 17:15:00,2026-06-03 15:52:57,2026-06-03 16:37:44,76.22,0.955,0.101,16,0.975,25.16,0.582,0.431,0.751,0.816
VSDT-04745,2026-06-03,OVERLAP,Overlapping practical classes,IMFG,Intelligent Manufacturing,Production Line Digital Twin,Smart Manufacturing Lab,Assessment,Automated Assessment,42,1,0.941,53.59,16.46,6.32,49.12,22.02,2026-06-03 15:30:00,2026-06-03 17:00:00,2026-06-03 16:21:32,2026-06-03 16:44:02,135.45,0.769,0.216,8,0.595,26.41,0.907,0.686,0.859,0.659
VSDT-04746,2026-06-03,OVERLAP,Overlapping practical classes,AUTO,Automotive Technology,Engine Simulation,EV Training Lab,Simulation,Interactive Simulation,49,0,0.808,47.41,67.69,17.17,102.82,11.81,2026-06-03 10:30:00,2026-06-03 12:30:00,2026-06-03 10:57:22,2026-06-03 11:14:39,84.07,0.771,0.105,16,0.546,41.59,0.638,0.786,0.899,0.723
VSDT-04747,2026-06-03,EXAM,Exam-week priority load,ELEC,Electronics Training,Power Electronics Lab,Electronics Training Lab,Assessment,Automated Assessment,29,1,1,41.43,38.36,6.94,92.48,18.93,2026-06-03 15:30:00,2026-06-03 16:45:00,2026-06-03 16:23:57,2026-06-03 16:45:00,85.92,0.865,0.142,9,0.611,31.49,0.656,0.588,0.984,0.607
VSDT-04748,2026-06-03,OVERLAP,Overlapping practical classes,NEM,New Energy Materials,Photovoltaic Thin-Film Characterization,NEM Digital Simulation Laboratory,Practice,Immersive Practical Session,46,0,1,73.92,87.96,27.99,94.16,22.14,2026-06-03 13:30:00,2026-06-03 15:15:00,2026-06-03 13:49:34,2026-06-03 14:18:01,104.21,0.864,0.061,15,0.806,25.08,0.938,0.521,0.88,0.897
VSDT-04749,2026-06-03,NORMAL,Normal teaching day,IMFG,Intelligent Manufacturing,Industrial Process Monitoring,Smart Manufacturing Lab,Practice,Immersive Practical Session,22,0,0.963,65.01,69.88,23.42,124.86,37.24,2026-06-03 13:30:00,2026-06-03 15:00:00,2026-06-03 14:19:46,2026-06-03 15:00:00,80.42,0.997,0.167,2,0.528,31.44,0.724,0.569,0.914,0.732
VSDT-04750,2026-06-03,EXAM,Exam-week priority load,AUTO,Automotive Technology,Engine Simulation,Automotive Simulation Lab,Assessment,Automated Assessment,35,1,0.933,45.54,25.53,16.1,88.55,13.2,2026-06-03 13:30:00,2026-06-03 15:00:00,2026-06-03 14:28:17,2026-06-03 14:54:12,124.02,0.626,0.206,13,0.641,22.52,0.6,0.521,0.938,0.612
VSDT-04751,2026-06-03,OVERLAP,Overlapping practical classes,AUTO,Automotive Technology,Sensor Calibration Lab,Automotive Simulation Lab,Sync,Content Synchronization,27,0,0.544,36.98,4.96,7.79,172.71,13.45,2026-06-03 13:30:00,2026-06-03 15:15:00,2026-06-03 14:25:16,2026-06-03 14:45:01,207.25,0.533,0.678,10,0.51,23.94,0.645,0.714,0.858,0.662
VSDT-04752,2026-06-03,EXAM,Exam-week priority load,IMFG,Intelligent Manufacturing,CNC Virtual Workshop,CNC Simulation Lab,Assessment,Automated Assessment,41,1,0.965,65.8,18.68,11.21,35.89,9.84,2026-06-03 13:30:00,2026-06-03 15:15:00,2026-06-03 13:33:47,2026-06-03 13:52:51,112.76,0.699,0.358,5,0.454,20.08,0.072,0.911,0.977,0.696
VSDT-04753,2026-06-03,NORMAL,Normal teaching day,DMED,Digital Media,Media Pipeline Synchronization,3D Rendering Lab,Practice,Immersive Practical Session,20,0,0.981,73.09,74.8,18.34,79.32,31.62,2026-06-03 08:30:00,2026-06-03 09:45:00,2026-06-03 09:03:17,2026-06-03 09:42:11,100.76,0.955,0.156,2,0.41,28.48,0.461,0.776,0.989,0.645
VSDT-04754,2026-06-03,OVERLAP,Overlapping practical classes,AUTO,Automotive Technology,EV Maintenance Practical,Automotive Simulation Lab,Practice,Immersive Practical Session,33,0,0.838,51.35,59.72,25.03,149.34,18.91,2026-06-03 10:30:00,2026-06-03 12:00:00,2026-06-03 11:08:00,2026-06-03 11:43:27,84.67,0.983,0.167,10,0.859,21.82,0.782,0.653,0.94,0.737
VSDT-04755,2026-06-03,NET_DEG,Network degradation,NEM,New Energy Materials,Supercapacitor Electrode Testing,Photovoltaic Characterization Lab,Practice,Immersive Practical Session,33,0,0.94,88.32,64.73,24.15,185.52,17.4,2026-06-03 08:30:00,2026-06-03 10:00:00,2026-06-03 08:36:16,2026-06-03 09:01:31,73.1,0.97,0.131,0,0.568,65.23,2.276,0.527,0.826,0.367
VSDT-04756,2026-06-03,EXAM,Exam-week priority load,NEM,New Energy Materials,Photovoltaic Thin-Film Characterization,Photovoltaic Characterization Lab,Sync,Content Synchronization,39,1,0.681,19.21,14.74,8.79,110.89,9.07,2026-06-03 10:30:00,2026-06-03 12:15:00,2026-06-03 11:26:08,2026-06-03 11:50:37,264.44,0.392,0.815,9,0.557,31.24,0.3,0.51,0.926,0.523
VSDT-04757,2026-06-03,NET_DEG,Network degradation,IMFG,Intelligent Manufacturing,Robot Cell Control,Smart Manufacturing Lab,Practice,Immersive Practical Session,37,0,0.958,59.31,52.22,27.96,149.73,32.19,2026-06-03 15:30:00,2026-06-03 17:15:00,2026-06-03 15:55:41,2026-06-03 16:38:23,106.98,0.919,0.145,4,0.477,100.86,5.672,0.375,0.824,0.702
VSDT-04758,2026-06-03,NORMAL,Normal teaching day,IMFG,Intelligent Manufacturing,Production Line Digital Twin,CNC Simulation Lab,Simulation,Interactive Simulation,18,0,0.809,67.11,23.07,8.97,79.82,26.02,2026-06-03 15:30:00,2026-06-03 16:45:00,2026-06-03 16:14:06,2026-06-03 16:45:00,102.64,0.898,0.339,7,0.32,33.52,0.583,0.513,0.836,0.476
VSDT-04759,2026-06-03,NORMAL,Normal teaching day,NEM,New Energy Materials,Advanced Battery Management Systems and Material Characterization,Microscopy and Materials Imaging Lab,Practice,Immersive Practical Session,40,0,0.995,79.7,95.58,31.16,154.03,25.85,2026-06-03 15:30:00,2026-06-03 17:15:00,2026-06-03 16:40:35,2026-06-03 17:15:00,124.38,0.996,0.084,6,0.369,25.22,0.457,0.631,0.838,0.689
VSDT-04760,2026-06-03,OVERLAP,Overlapping practical classes,AUTO,Automotive Technology,EV Maintenance Practical,Automotive Simulation Lab,Simulation,Interactive Simulation,40,0,0.84,60.15,25.72,15.91,120.16,8.36,2026-06-03 10:30:00,2026-06-03 12:15:00,2026-06-03 11:12:32,2026-06-03 11:30:03,83.67,0.691,0.332,13,0.598,30.54,0.186,0.548,0.866,0.885
VSDT-04761,2026-06-03,NET_DEG,Network degradation,AUTO,Automotive Technology,EV Maintenance Practical,EV Training Lab,Analytics,Background Analytics,26,0,0.445,41.49,35.42,18.65,54.9,48.34,2026-06-03 10:30:00,2026-06-03 12:00:00,2026-06-03 10:34:57,2026-06-03 11:26:35,300.18,0.356,0.842,5,0.328,113.22,5.296,0.381,0.931,0.577
VSDT-04762,2026-06-03,OVERLAP,Overlapping practical classes,ELEC,Electronics Training,Control Systems Simulation,Power Electronics Lab,Practice,Immersive Practical Session,42,0,0.926,94.55,59.75,20.59,83.97,35.09,2026-06-03 10:30:00,2026-06-03 11:45:00,2026-06-03 10:42:02,2026-06-03 11:34:17,71.93,0.9,0.071,12,0.456,27.54,0.532,0.692,0.969,0.576
VSDT-04763,2026-06-03,EDGE_STRESS,Edge-node congestion or partial failure,ELEC,Electronics Training,AI-Assisted Circuit Testing,Electronics Training Lab,Simulation,Interactive Simulation,31,0,0.879,71.12,48.95,10.99,42.86,27.06,2026-06-03 10:30:00,2026-06-03 12:00:00,2026-06-03 11:38:04,2026-06-03 12:00:00,122.43,0.827,0.304,15,0.839,9.98,0.661,0.764,0.698,0.951
VSDT-04764,2026-06-03,EDGE_STRESS,Edge-node congestion or partial failure,AUTO,Automotive Technology,Battery Pack Safety Demonstration,EV Training Lab,Analytics,Background Analytics,20,0,0.209,78.72,10.94,24.01,14.54,63.23,2026-06-03 10:30:00,2026-06-03 12:30:00,2026-06-03 10:39:27,2026-06-03 11:56:17,503.85,0.302,0.808,17,0.521,16.43,0.587,0.534,0.666,0.819
VSDT-04765,2026-06-03,NET_DEG,Network degradation,IMFG,Intelligent Manufacturing,Production Line Digital Twin,CNC Simulation Lab,Analytics,Background Analytics,21,0,0.387,31.08,37.04,31.31,65.5,28.95,2026-06-03 13:30:00,2026-06-03 15:15:00,2026-06-03 13:38:37,2026-06-03 14:11:18,369.16,0.206,0.674,7,0.561,100.45,2.392,0.371,0.779,0.669
VSDT-04766,2026-06-03,OVERLAP,Overlapping practical classes,NEM,New Energy Materials,Photovoltaic Thin-Film Characterization,Photovoltaic Characterization Lab,Practice,Immersive Practical Session,35,0,0.887,61.73,100,27.13,82.15,44.44,2026-06-03 08:30:00,2026-06-03 09:45:00,2026-06-03 09:25:20,2026-06-03 09:45:00,96.58,0.826,0.177,11,0.756,30.05,0.153,0.578,0.863,0.85
VSDT-04767,2026-06-03,NORMAL,Normal teaching day,NEM,New Energy Materials,Advanced Battery Management Systems and Material Characterization,NEM Digital Simulation Laboratory,Simulation,Interactive Simulation,46,0,0.939,49.81,33.01,16.22,116.1,20.0,2026-06-03 15:30:00,2026-06-03 16:45:00,2026-06-03 15:54:36,2026-06-03 16:22:50,115.89,0.97,0.352,6,0.586,19.0,0.448,0.556,0.941,0.317
VSDT-04768,2026-06-03,EDGE_STRESS,Edge-node congestion or partial failure,NEM,New Energy Materials,AI-Based Microstructure Analysis of Perovskite Solar Cells,Photovoltaic Characterization Lab,Practice,Immersive Practical Session,35,0,1,73.66,62.89,16.37,170.68,45.55,2026-06-03 08:30:00,2026-06-03 10:15:00,2026-06-03 09:32:15,2026-06-03 10:15:00,63.13,0.854,0.179,12,0.801,28.96,0.869,0.444,0.669,0.923
VSDT-04769,2026-06-04,NORMAL,Normal teaching day,NEM,New Energy Materials,Molecular Dynamics of Solid Electrolytes,Microscopy and Materials Imaging Lab,Simulation,Interactive Simulation,28,0,0.841,69.14,52.65,17.01,87.32,23.39,2026-06-04 10:30:00,2026-06-04 11:45:00,2026-06-04 11:00:37,2026-06-04 11:41:06,132.13,0.817,0.348,7,0.447,27.41,0.102,0.668,0.943,0.493
VSDT-04770,2026-06-04,EDGE_STRESS,Edge-node congestion or partial failure,ELEC,Electronics Training,Embedded Systems Practical,Electronics Training Lab,Simulation,Interactive Simulation,18,0,0.832,51.78,59.8,13.42,115.06,19.76,2026-06-04 08:30:00,2026-06-04 10:00:00,2026-06-04 08:36:33,2026-06-04 09:01:17,134.08,0.871,0.2,15,0.793,15.58,0.622,0.368,0.77,0.625
VSDT-04771,2026-06-04,NORMAL,Normal teaching day,IMFG,Intelligent Manufacturing,CNC Virtual Workshop,CNC Simulation Lab,Analytics,Background Analytics,36,0,0.219,33.74,19.58,26.97,28.21,22.09,2026-06-04 15:30:00,2026-06-04 17:30:00,2026-06-04 15:48:54,2026-06-04 16:14:23,357.63,0.348,0.917,0,0.628,15.17,0.132,0.532,0.986,0.428
VSDT-04772,2026-06-04,EXAM,Exam-week priority load,ELEC,Electronics Training,Sensor Calibration and Data Logging,Electronics Training Lab,Simulation,Interactive Simulation,20,1,0.955,35.93,50.64,6.88,92.01,26.25,2026-06-04 08:30:00,2026-06-04 10:00:00,2026-06-04 08:41:03,2026-06-04 09:08:52,76.03,0.785,0.373,9,0.718,21.94,0.651,0.507,0.823,0.736
VSDT-04773,2026-06-04,NORMAL,Normal teaching day,IMFG,Intelligent Manufacturing,Production Line Digital Twin,Smart Manufacturing Lab,Simulation,Interactive Simulation,34,0,0.888,40.96,25.32,11.46,113.51,28.76,2026-06-04 10:30:00,2026-06-04 12:00:00,2026-06-04 11:14:49,2026-06-04 11:44:14,125.58,0.861,0.158,5,0.601,22.3,0.697,0.358,0.906,0.445
VSDT-04774,2026-06-04,EDGE_STRESS,Edge-node congestion or partial failure,DMED,Digital Media,Media Pipeline Synchronization,3D Rendering Lab,Practice,Immersive Practical Session,26,0,0.811,73.82,72.72,25.27,137.12,34.17,2026-06-04 15:30:00,2026-06-04 17:15:00,2026-06-04 16:15:43,2026-06-04 16:55:09,88.35,0.997,0.089,12,0.572,41.19,0.471,0.356,0.657,0.721
VSDT-04775,2026-06-04,OVERLAP,Overlapping practical classes,NURS,Nursing Simulation,Patient Care Simulation,Clinical Skills Lab,Assessment,Automated Assessment,28,1,0.964,40.93,62.14,6.45,41.71,15.67,2026-06-04 08:30:00,2026-06-04 10:00:00,2026-06-04 09:39:38,2026-06-04 09:58:05,102.49,0.708,0.231,18,0.527,16.86,0.575,0.558,0.866,0.787
VSDT-04776,2026-06-04,NET_DEG,Network degradation,ELEC,Electronics Training,Sensor Calibration and Data Logging,Electronics Training Lab,Practice,Immersive Practical Session,24,0,0.852,47.09,59.02,27.77,110.95,30.78,2026-06-04 08:30:00,2026-06-04 10:15:00,2026-06-04 09:24:07,2026-06-04 10:07:59,63.34,0.82,0.084,5,0.302,65.8,4.982,0.536,0.886,0.663
VSDT-04777,2026-06-04,EDGE_STRESS,Edge-node congestion or partial failure,NEM,New Energy Materials,Cathode Material Preparation Digital Twin,Battery Materials Lab,Simulation,Interactive Simulation,39,0,0.786,43.26,54.21,18.87,105.75,29.49,2026-06-04 13:30:00,2026-06-04 15:30:00,2026-06-04 14:29:41,2026-06-04 15:09:57,115.66,0.715,0.21,13,0.865,38.59,0.99,0.559,0.765,0.548
VSDT-04778,2026-06-04,NORMAL,Normal teaching day,NURS,Nursing Simulation,Patient Care Simulation,Virtual Nursing Simulation Lab,Simulation,Interactive Simulation,37,0,0.923,73.54,47.24,9.27,45.71,12.53,2026-06-04 10:30:00,2026-06-04 12:15:00,2026-06-04 11:45:16,2026-06-04 12:02:39,128.34,0.857,0.34,0,0.286,33.43,0.855,0.752,0.944,0.505
VSDT-04779,2026-06-04,EXAM,Exam-week priority load,NEM,New Energy Materials,AI-Based Microstructure Analysis of Perovskite Solar Cells,NEM Digital Simulation Laboratory,Simulation,Interactive Simulation,37,1,1,44.77,31.37,10.99,157.45,16.6,2026-06-04 15:30:00,2026-06-04 17:00:00,2026-06-04 16:06:06,2026-06-04 16:38:46,81.76,0.849,0.14,7,0.497,24.4,0.118,0.523,0.837,0.858
VSDT-04780,2026-06-04,NET_DEG,Network degradation,DMED,Digital Media,XR Content Studio,3D Rendering Lab,Assessment,Automated Assessment,18,1,0.874,59.67,25.53,14.66,31.16,7.69,2026-06-04 10:30:00,2026-06-04 11:45:00,2026-06-04 11:03:21,2026-06-04 11:23:39,108.41,0.634,0.403,2,0.597,71.66,2.674,0.372,0.868,0.474
VSDT-04781,2026-06-04,OVERLAP,Overlapping practical classes,IMFG,Intelligent Manufacturing,CNC Virtual Workshop,CNC Simulation Lab,Simulation,Interactive Simulation,33,0,0.949,68.09,70.52,18.24,76.63,19.77,2026-06-04 15:30:00,2026-06-04 17:00:00,2026-06-04 16:14:19,2026-06-04 16:52:34,145.77,0.878,0.178,15,0.709,34.35,0.198,0.689,0.836,0.74
VSDT-04782,2026-06-04,EDGE_STRESS,Edge-node congestion or partial failure,AUTO,Automotive Technology,Sensor Calibration Lab,Automotive Simulation Lab,Practice,Immersive Practical Session,18,0,0.922,84.02,56.63,11.04,65.56,24.07,2026-06-04 10:30:00,2026-06-04 11:45:00,2026-06-04 11:12:22,2026-06-04 11:45:00,56.64,0.967,0.185,20,0.786,14.09,0.492,0.51,0.698,0.814
VSDT-04783,2026-06-04,EDGE_STRESS,Edge-node congestion or partial failure,AUTO,Automotive Technology,EV Maintenance Practical,Automotive Simulation Lab,Practice,Immersive Practical Session,27,0,0.826,52.26,52.68,16.23,76.24,36.78,2026-06-04 08:30:00,2026-06-04 10:15:00,2026-06-04 08:44:48,2026-06-04 09:31:25,113.21,0.866,0.236,17,0.71,9.73,0.223,0.423,0.688,0.637
VSDT-04784,2026-06-04,NET_DEG,Network degradation,IMFG,Intelligent Manufacturing,Production Line Digital Twin,Smart Manufacturing Lab,Sync,Content Synchronization,23,0,0.442,19.63,1.34,2.21,85.3,17.19,2026-06-04 08:30:00,2026-06-04 09:45:00,2026-06-04 09:04:05,2026-06-04 09:31:47,231.35,0.265,0.848,2,0.651,122.38,5.813,0.702,0.926,0.599
VSDT-04785,2026-06-04,NORMAL,Normal teaching day,IMFG,Intelligent Manufacturing,Industrial Process Monitoring,Smart Manufacturing Lab,Simulation,Interactive Simulation,18,0,0.921,58.86,32.19,17.65,77.63,17.24,2026-06-04 08:30:00,2026-06-04 09:45:00,2026-06-04 09:06:03,2026-06-04 09:28:54,132.49,0.739,0.165,0,0.444,31.44,0.588,0.689,0.987,0.437
VSDT-04786,2026-06-04,NET_DEG,Network degradation,NEM,New Energy Materials,High-Resolution Microscopy Stream Analysis,Photovoltaic Characterization Lab,Practice,Immersive Practical Session,23,0,0.982,68.91,68.3,28.91,204.07,26.34,2026-06-04 13:30:00,2026-06-04 15:30:00,2026-06-04 14:07:02,2026-06-04 14:34:29,120.9,0.99,0.166,6,0.66,73.71,5.569,0.592,0.922,0.369
VSDT-04787,2026-06-04,NET_DEG,Network degradation,DMED,Digital Media,Media Pipeline Synchronization,XR Media Studio,Practice,Immersive Practical Session,38,0,0.899,69.31,62.27,19.32,81.7,35.48,2026-06-04 15:30:00,2026-06-04 16:45:00,2026-06-04 15:43:33,2026-06-04 16:33:16,129.76,0.893,0.217,7,0.358,74.02,3.186,0.683,0.851,0.515
VSDT-04788,2026-06-04,NORMAL,Normal teaching day,NURS,Nursing Simulation,Patient Care Simulation,Clinical Skills Lab,Simulation,Interactive Simulation,20,0,0.845,39.14,51.5,10.1,68.81,23.19,2026-06-04 08:30:00,2026-06-04 10:15:00,2026-06-04 09:24:18,2026-06-04 09:51:57,142.71,0.898,0.227,7,0.548,9.69,0.324,0.68,0.883,0.544
