TaskID,UrgencyScore,FairnessCorrection,CongestionRisk,VEPS_PriorityScore,AssignedResourceLayer,AssignedResourceID,PlacementUtility
VSDT-05334,0.1139,0.3285,0.3254,0.4569,Local Edge,EDGE-02,0.6372
VSDT-05335,0.6011,-0.55,0.4217,0.4341,Cloud,CLOUD-13,0.4873
VSDT-05336,0.4645,0.3275,0.4078,0.6572,Local Edge,EDGE-04,0.6577
VSDT-05337,0.6459,-0.55,0.288,0.68,Local Edge,EDGE-05,0.6763
VSDT-05338,0.2813,0.1947,0.4359,0.4551,Local Edge,EDGE-06,0.5941
VSDT-05339,0.3125,0.329,0.4114,0.6069,Local Edge,EDGE-05,0.6531
VSDT-05340,0.6552,-0.55,0.3373,0.6627,Local Edge,EDGE-03,0.639
VSDT-05341,0.4938,0.328,0.3579,0.5301,Local Edge,EDGE-02,0.639
VSDT-05342,0.748,0.3269,0.4163,0.7234,Cloud,CLOUD-12,0.7001
VSDT-05343,0,0.0808,0.5526,0.3139,Peer Edge,EDGE-11,0.4256
VSDT-05344,0.6199,-0.55,0.3831,0.4964,Peer Edge,EDGE-09,0.5766
VSDT-05345,0,0.1946,0.3456,0.4718,Peer Edge,EDGE-10,0.6008
VSDT-05346,0,-0.55,0.4325,0.3627,Local Edge,EDGE-03,0.5327
VSDT-05347,0.7516,-0.55,0.3673,0.5294,Local Edge,EDGE-01,0.5832
VSDT-05348,0,-0.55,0.4425,0.091,Cloud,CLOUD-14,0.3446
VSDT-05349,0.6042,-0.55,0.5136,0.617,Local Edge,EDGE-04,0.5971
VSDT-05350,0.7298,0.0805,0.3644,0.3976,Local Edge,EDGE-05,0.5125
VSDT-05351,0.6245,0.3279,0.5685,0.4985,Peer Edge,EDGE-11,0.5259
VSDT-05352,0.5857,-0.55,0.473,0.2704,Cloud,CLOUD-14,0.4231
VSDT-05353,0.6475,-0.55,0.3428,0.546,Local Edge,EDGE-03,0.6128
VSDT-05354,0,0.327,0.4104,0.357,Local Edge,EDGE-04,0.5876
VSDT-05355,0.7188,0.3259,0.3299,0.6058,Local Edge,EDGE-05,0.6918
VSDT-05356,0.2907,0.0958,0.3073,0.4467,Local Edge,EDGE-04,0.6052
VSDT-05357,0.3777,0.0806,0.3127,0.5825,Peer Edge,EDGE-11,0.613
VSDT-05358,0.0389,0.1952,0.3083,0.3841,Local Edge,EDGE-04,0.5935
VSDT-05359,0.2814,0.3278,0.5168,0.4629,Local Edge,EDGE-04,0.6026
VSDT-05360,0.7468,0.0953,0.378,0.5211,Local Edge,EDGE-03,0.602
VSDT-05361,0.1588,-0.55,0.1644,0.3688,Local Edge,EDGE-03,0.5572
VSDT-05362,0.4117,0.0803,0.4094,0.4686,Local Edge,EDGE-06,0.5461
VSDT-05363,0,0.3258,0.4353,0.5276,Peer Edge,EDGE-08,0.6094
VSDT-05364,0.8162,0.0794,0.4232,0.5157,Local Edge,EDGE-06,0.549
VSDT-05365,0.6849,0.3248,0.3695,0.6951,Local Edge,EDGE-01,0.6786
VSDT-05366,0.6191,0.0785,0.3243,0.6201,Local Edge,EDGE-04,0.6402
VSDT-05367,0.7408,0.0952,0.4698,0.5724,Peer Edge,EDGE-09,0.5681
VSDT-05368,0.2218,0.0787,0.4627,0.3856,Local Edge,EDGE-06,0.5306
VSDT-05369,0.1208,0.0943,0.2284,0.5065,Local Edge,EDGE-01,0.6183
VSDT-05370,0.6265,0.0778,0.4909,0.4903,Peer Edge,EDGE-07,0.513
VSDT-05371,0.641,0.196,0.2219,0.5473,Local Edge,EDGE-03,0.6593
VSDT-05372,0.59,-0.55,0.2766,0.4831,Cloud,CLOUD-14,0.6052
VSDT-05373,0.2914,-0.55,0.217,0.469,Local Edge,EDGE-04,0.631
VSDT-05374,0.717,-0.55,0.3942,0.7117,Local Edge,EDGE-03,0.6862
VSDT-05375,0.1307,0.1954,0.4345,0.4095,Local Edge,EDGE-02,0.5777
VSDT-05376,0.5311,0.0944,0.5588,0.4682,Peer Edge,EDGE-07,0.4823
VSDT-05377,0,0.0933,0.5155,0.3467,Local Edge,EDGE-04,0.5051
VSDT-05378,0,0.1945,0.401,0.479,Local Edge,EDGE-06,0.5831
VSDT-05379,0.6485,-0.55,0.4307,0.5229,Cloud,CLOUD-13,0.5843
VSDT-05380,0,-0.55,0.2648,0.3463,Local Edge,EDGE-05,0.5705
VSDT-05381,0.5804,0.0785,0.3698,0.6433,Peer Edge,EDGE-08,0.6483
VSDT-05382,0.0936,0.1939,0.3308,0.3948,Local Edge,EDGE-05,0.5828
VSDT-05383,0.4024,0.0942,0.5204,0.1783,Peer Edge,EDGE-07,0.3369
VSDT-05384,0.5227,-0.55,0.265,0.3302,Cloud,CLOUD-13,0.4854
VSDT-05385,0.5143,0.1931,0.3535,0.6744,Local Edge,EDGE-01,0.6888
VSDT-05386,0,-0.55,0.294,0.1379,Cloud,CLOUD-13,0.4241
VSDT-05387,0.7653,-0.55,0.4062,0.7245,Local Edge,EDGE-05,0.6634
VSDT-05388,0.0378,0.3304,0.5082,0.1973,Peer Edge,EDGE-11,0.4456
VSDT-05389,0.6809,-0.55,0.4401,0.7243,Local Edge,EDGE-05,0.6828
VSDT-05390,0.364,-0.55,0.3646,0.4952,Local Edge,EDGE-01,0.6215
VSDT-05391,0.2767,0.3268,0.2853,0.2718,Cloud,CLOUD-14,0.5023
VSDT-05392,0.1522,0.0945,0.3257,0.4079,Local Edge,EDGE-01,0.59
VSDT-05393,0,0.3258,0.4413,0.385,Local Edge,EDGE-02,0.5975
VSDT-05394,0.6816,0.0794,0.2138,0.5264,Local Edge,EDGE-06,0.6386
VSDT-05395,0.4575,-0.55,0.3747,0.4795,Local Edge,EDGE-02,0.5546
VSDT-05396,0,-0.55,0.3505,0.3547,Local Edge,EDGE-03,0.5197
VSDT-05397,0.7037,-0.55,0.4653,0.5377,Local Edge,EDGE-05,0.5972
VSDT-05398,0.6245,0.094,0.4338,0.5242,Local Edge,EDGE-01,0.6143
VSDT-05399,0.4571,-0.55,0.2022,0.6551,Local Edge,EDGE-05,0.6837
VSDT-05400,0.6558,0.0931,0.4509,0.5349,Local Edge,EDGE-01,0.5668
VSDT-05401,0.524,0.3267,0.4663,0.4458,Peer Edge,EDGE-11,0.5513
VSDT-05402,0.054,-0.55,0.421,0.5377,Local Edge,EDGE-05,0.5801
VSDT-05403,0.4033,0.1944,0.4274,0.4194,Local Edge,EDGE-02,0.565
VSDT-05404,0.773,0.0926,0.2848,0.5806,Local Edge,EDGE-02,0.6289
VSDT-05405,0.2218,0.326,0.2484,0.4141,Peer Edge,EDGE-11,0.5941
VSDT-05406,0.6534,0.0917,0.3536,0.5499,Local Edge,EDGE-02,0.6267
VSDT-05407,0.7772,-0.55,0.3519,0.5221,Local Edge,EDGE-05,0.5726
VSDT-05408,0.0044,-0.55,0.3313,0.3158,Local Edge,EDGE-06,0.5383
VSDT-05409,0.3303,0.1941,0.4089,0.4341,Local Edge,EDGE-03,0.5853
VSDT-05410,0.7501,0.3254,0.4825,0.528,Local Edge,EDGE-02,0.5612
VSDT-05411,0.2438,0.3319,0.3291,0.1834,Peer Edge,EDGE-10,0.4407
VSDT-05412,0.3862,-0.55,0.2668,0.4161,Local Edge,EDGE-06,0.5717
VSDT-05413,0.3208,-0.55,0.348,0.4146,Local Edge,EDGE-02,0.547
VSDT-05414,0.2146,0.0818,0.3305,0.3564,Cloud,CLOUD-12,0.4691
VSDT-05415,0.5872,0.1939,0.461,0.5169,Local Edge,EDGE-03,0.617
VSDT-05416,0.7301,0.325,0.4382,0.5738,Local Edge,EDGE-02,0.6045
VSDT-05417,0,0.0811,0.4404,0.0681,Cloud,CLOUD-13,0.3314
VSDT-05418,0.759,0.193,0.3926,0.3791,Local Edge,EDGE-02,0.5047
VSDT-05419,0.3983,0.3316,0.1869,0.4591,Peer Edge,EDGE-07,0.6396
VSDT-05420,0.485,0.192,0.3852,0.5038,Local Edge,EDGE-05,0.587
VSDT-05421,0.198,0.3243,0.4728,0.3782,Local Edge,EDGE-05,0.5387
VSDT-05422,0.784,0.0933,0.322,0.3536,Peer Edge,EDGE-07,0.4906
VSDT-05423,0.2017,-0.55,0.4403,0.1368,Peer Edge,EDGE-08,0.3354
VSDT-05424,0.6277,0.0924,0.4738,0.5012,Local Edge,EDGE-04,0.5788
VSDT-05425,0.6636,-0.55,0.3123,0.684,Local Edge,EDGE-02,0.6789
VSDT-05426,0,0.0827,0.3342,0.3056,Local Edge,EDGE-06,0.5442
VSDT-05427,0.1872,0.3237,0.489,0.2431,Peer Edge,EDGE-07,0.4136
VSDT-05428,0.6965,-0.55,0.4459,0.455,Local Edge,EDGE-04,0.4987
VSDT-05429,0.7233,-0.55,0.5184,0.5388,Peer Edge,EDGE-07,0.5419
VSDT-05430,0,0.0833,0.3894,0.3045,Local Edge,EDGE-04,0.4916
VSDT-05431,0.5776,-0.55,0.4061,0.5183,Local Edge,EDGE-05,0.5925
VSDT-05432,0.3864,0.1926,0.4164,0.4782,Local Edge,EDGE-06,0.5832
VSDT-05433,0.7098,0.3322,0.4412,0.6084,Local Edge,EDGE-06,0.6615
VSDT-05434,0.0346,-0.55,0.2257,0.5383,Local Edge,EDGE-04,0.6603
VSDT-05435,0.6639,-0.55,0.4374,0.5335,Local Edge,EDGE-04,0.5978
VSDT-05436,0,-0.55,0.348,0.5361,Local Edge,EDGE-03,0.629
VSDT-05437,0,-0.55,0.3445,0.3035,Peer Edge,EDGE-09,0.5117
VSDT-05438,0.6279,0.0834,0.4237,0.5414,Cloud,CLOUD-13,0.5891
VSDT-05439,0.0426,0.1924,0.3372,0.4051,Local Edge,EDGE-06,0.5794
VSDT-05440,0.6827,0.3318,0.4262,0.7054,Cloud,CLOUD-13,0.6833
VSDT-05441,0.8194,0.0941,0.3462,0.6948,Peer Edge,EDGE-08,0.6774
VSDT-05442,0.5537,-0.55,0.434,0.531,Peer Edge,EDGE-08,0.5926
VSDT-05443,0.2438,0.0932,0.424,0.4197,Local Edge,EDGE-01,0.5722
VSDT-05444,0.5655,0.3248,0.3192,0.5136,Peer Edge,EDGE-07,0.6436
VSDT-05445,0.7434,0.1922,0.362,0.5357,Local Edge,EDGE-04,0.5993
VSDT-05446,0,0.0836,0.2567,0.5132,Local Edge,EDGE-02,0.6413
VSDT-05447,0.7943,0.0826,0.2956,0.7437,Local Edge,EDGE-02,0.7017
VSDT-05448,0.3627,0.0929,0.3137,0.4353,Local Edge,EDGE-05,0.571
VSDT-05449,0.8186,-0.55,0.3928,0.5816,Local Edge,EDGE-05,0.6203
VSDT-05450,0.5308,-0.55,0.4045,0.495,Local Edge,EDGE-02,0.5634
VSDT-05451,0.657,-0.55,0.274,0.3403,Peer Edge,EDGE-11,0.4927
VSDT-05452,0.0662,0.0821,0.3551,0.1166,Cloud,CLOUD-12,0.3691
VSDT-05453,0.6101,0.3322,0.4038,0.6683,Local Edge,EDGE-03,0.6774
VSDT-05454,0.6221,0.0812,0.3802,0.4639,Cloud,CLOUD-13,0.5464
VSDT-05455,0.7601,0.3312,0.399,0.7197,Peer Edge,EDGE-08,0.6468
VSDT-05456,0.5288,-0.55,0.5374,0.5256,Local Edge,EDGE-06,0.5363
VSDT-05457,0.7956,0.0931,0.3656,0.5534,Local Edge,EDGE-06,0.6008
VSDT-05458,0.469,0.3304,0.3414,0.5419,Local Edge,EDGE-04,0.6549
VSDT-05459,0,-0.55,0.2381,0.3991,Local Edge,EDGE-04,0.5883
VSDT-05460,0.5455,0.0924,0.4179,0.485,Peer Edge,EDGE-07,0.5319
VSDT-05461,0,-0.55,0.3633,0.3528,Local Edge,EDGE-04,0.5362
VSDT-05462,0.6759,-0.55,0.5235,0.5417,Local Edge,EDGE-05,0.5914
VSDT-05463,0.2606,0.0916,0.2791,0.2144,Cloud,CLOUD-12,0.4469
VSDT-05464,0.0355,0.1938,0.4294,0.1211,Cloud,CLOUD-14,0.3956
VSDT-05465,0,-0.55,0.4665,0.5124,Local Edge,EDGE-02,0.5806
VSDT-05466,0.458,0.3301,0.5973,0.5244,Peer Edge,EDGE-10,0.5564
VSDT-05467,0.6344,0.0822,0.4736,0.5546,Local Edge,EDGE-02,0.618
VSDT-05468,0.2781,0.3266,0.4524,0.4749,Local Edge,EDGE-04,0.5571
VSDT-05469,0.6683,0.1934,0.5233,0.5255,Local Edge,EDGE-06,0.5704
VSDT-05470,0,-0.55,0.4358,0.3574,Peer Edge,EDGE-10,0.5007
VSDT-05471,0.5568,0.0918,0.4489,0.5029,Local Edge,EDGE-06,0.5874
VSDT-05472,0.3424,-0.55,0.4388,0.4263,Local Edge,EDGE-02,0.538
VSDT-05473,0.5565,-0.55,0.4146,0.6407,Local Edge,EDGE-02,0.6338
VSDT-05474,0.6712,0.0911,0.4262,0.6883,Local Edge,EDGE-02,0.6543
VSDT-05475,0,0.0825,0.3716,0.3727,Local Edge,EDGE-02,0.5834
VSDT-05476,0.6054,0.0903,0.4536,0.53,Local Edge,EDGE-03,0.5901
VSDT-05477,0.7601,0.0892,0.3942,0.548,Local Edge,EDGE-05,0.6305
VSDT-05478,0.5137,0.0819,0.2941,0.6423,Local Edge,EDGE-04,0.6752
VSDT-05479,0,0.3269,0.3111,0.1475,Cloud,CLOUD-12,0.4516
VSDT-05480,0.7486,0.1938,0.3114,0.7251,Local Edge,EDGE-04,0.6903
VSDT-05481,0.5982,-0.55,0.1764,0.6425,Local Edge,EDGE-02,0.6653
VSDT-05482,0,0.331,0.3939,0.3572,Local Edge,EDGE-05,0.561
VSDT-05483,0.4286,0.331,0.4444,0.4742,Local Edge,EDGE-06,0.6016
VSDT-05484,0.7662,0.3273,0.5294,0.5834,Peer Edge,EDGE-10,0.5716
VSDT-05485,0.6743,0.0891,0.3896,0.7203,Local Edge,EDGE-03,0.6958
VSDT-05486,0.3591,0.3301,0.3651,0.6417,Local Edge,EDGE-05,0.6762
VSDT-05487,0.5269,0.0882,0.3088,0.626,Local Edge,EDGE-06,0.6559
VSDT-05488,0,0.0819,0.368,0.3565,Local Edge,EDGE-04,0.5677
VSDT-05489,0.6639,-0.55,0.2793,0.3988,Local Edge,EDGE-01,0.5457
VSDT-05490,0.5102,-0.55,0.4105,0.519,Local Edge,EDGE-03,0.5967
VSDT-05491,0.6455,-0.55,0.4009,0.5422,Peer Edge,EDGE-10,0.5616
VSDT-05492,0.3962,0.0888,0.4191,0.3854,Peer Edge,EDGE-10,0.4486
VSDT-05493,0,0.1941,0.3531,0.3417,Local Edge,EDGE-04,0.5594
VSDT-05494,0.5601,0.0888,0.4624,0.5108,Local Edge,EDGE-04,0.5669
VSDT-05495,0.5875,-0.55,0.53,0.4632,Peer Edge,EDGE-09,0.4931
VSDT-05496,0.2047,0.3297,0.406,0.472,Local Edge,EDGE-04,0.5884
VSDT-05497,0,0.0881,0.3466,0.5197,Local Edge,EDGE-05,0.6218
VSDT-05498,0,0.0881,0.3446,0.3671,Peer Edge,EDGE-07,0.5506
VSDT-05499,0.4712,0.3287,0.3824,0.5365,Local Edge,EDGE-05,0.6377
VSDT-05500,0.4974,0.0835,0.3525,0.6249,Local Edge,EDGE-05,0.6262
VSDT-05501,0.6598,0.3278,0.4244,0.5614,Peer Edge,EDGE-10,0.6592
VSDT-05502,0.7352,0.3267,0.3165,0.5244,Local Edge,EDGE-06,0.6113
VSDT-05503,0.2541,0.1954,0.318,0.2235,Cloud,CLOUD-12,0.4685
VSDT-05504,0,0.3257,0.323,0.3518,Local Edge,EDGE-05,0.589
VSDT-05505,0.733,-0.55,0.4538,0.5431,Peer Edge,EDGE-11,0.5715
VSDT-05506,0.494,0.1947,0.3777,0.2183,Local Edge,EDGE-03,0.4053
VSDT-05507,0.6394,0.0836,0.1642,0.5721,Local Edge,EDGE-01,0.6901
VSDT-05508,0.567,0.1938,0.4299,0.3011,Local Edge,EDGE-01,0.4367
VSDT-05509,0.6104,-0.55,0.5155,0.6277,Peer Edge,EDGE-11,0.5876
VSDT-05510,0.3992,0.329,0.379,0.6177,Local Edge,EDGE-06,0.6703
VSDT-05511,0.282,0.193,0.2832,0.4755,Local Edge,EDGE-01,0.6476
VSDT-05512,0.4944,-0.55,0.4269,0.619,Local Edge,EDGE-05,0.6272
VSDT-05513,0.644,0.3282,0.4153,0.5612,Local Edge,EDGE-06,0.6648
VSDT-05514,0.6464,0.1923,0.3437,0.724,Local Edge,EDGE-06,0.7186
VSDT-05515,0.1504,0.0901,0.359,0.3653,Local Edge,EDGE-03,0.5539
VSDT-05516,0.6102,0.3274,0.3013,0.3428,Peer Edge,EDGE-11,0.5201
VSDT-05517,0.5041,-0.55,0.4541,0.5031,Local Edge,EDGE-06,0.5917
VSDT-05518,0.4032,-0.55,0.4399,0.1862,Cloud,CLOUD-14,0.3719
VSDT-05519,0.5234,-0.55,0.3141,0.5049,Local Edge,EDGE-05,0.6095
VSDT-05520,0,0.192,0.3928,0.1744,Cloud,CLOUD-14,0.4244
VSDT-05521,0,0.3267,0.3944,0.1155,Peer Edge,EDGE-07,0.4119
VSDT-05522,0.7707,0.3267,0.3317,0.5557,Local Edge,EDGE-06,0.6147
VSDT-05523,0.7183,0.085,0.2798,0.6868,Peer Edge,EDGE-08,0.6859
VSDT-05524,0.8692,0.3257,0.3831,0.3953,Local Edge,EDGE-01,0.509
VSDT-05525,0.5827,0.0841,0.4993,0.5353,Local Edge,EDGE-02,0.55
VSDT-05526,0,0.0831,0.4031,0.3401,Local Edge,EDGE-02,0.5209
VSDT-05527,0.8274,0.3274,0.1953,0.3614,Local Edge,EDGE-02,0.5455
VSDT-05528,0.2576,0.0822,0.3071,0.4432,Local Edge,EDGE-06,0.5885
VSDT-05529,0.4803,0.0911,0.2207,0.5151,Local Edge,EDGE-01,0.6551
VSDT-05530,0.6052,0.1934,0.2708,0.5482,Local Edge,EDGE-04,0.6616
VSDT-05531,0.6733,0.3255,0.3406,0.6712,Local Edge,EDGE-05,0.6775
VSDT-05532,0.1985,0.3243,0.3391,0.5727,Peer Edge,EDGE-07,0.6414
VSDT-05533,0.6858,-0.55,0.3819,0.5139,Local Edge,EDGE-03,0.5561
VSDT-05534,0.2461,-0.55,0.3952,0.6014,Local Edge,EDGE-01,0.6519
VSDT-05535,0.4342,-0.55,0.4566,0.4814,Local Edge,EDGE-04,0.5818
VSDT-05536,0.8698,0.1931,0.4868,0.4152,Local Edge,EDGE-03,0.5191
VSDT-05537,0.6897,0.0914,0.3281,0.559,Local Edge,EDGE-03,0.6351
VSDT-05538,0.9048,0.3277,0.332,0.3861,Local Edge,EDGE-06,0.5159
VSDT-05539,0,-0.55,0.5831,0.3035,Peer Edge,EDGE-08,0.4086
VSDT-05540,0,-0.55,0.1761,0.4024,Local Edge,EDGE-04,0.6059
VSDT-05541,0.6424,0.0907,0.4354,0.4983,Local Edge,EDGE-05,0.5924
VSDT-05542,0.2239,0.0834,0.2685,0.3686,Cloud,CLOUD-12,0.5324
VSDT-05543,0.206,0.0824,0.4748,0.1591,Cloud,CLOUD-12,0.3703
VSDT-05544,0,0.3271,0.565,0.099,Cloud,CLOUD-14,0.321
VSDT-05545,0.4867,-0.55,0.3931,0.6671,Local Edge,EDGE-02,0.6522
VSDT-05546,0.5214,0.0815,0.2183,0.5124,Local Edge,EDGE-05,0.6379
VSDT-05547,0.047,-0.55,0.3879,0.1405,Cloud,CLOUD-14,0.4049
VSDT-05548,0.1214,0.0817,0.6272,0.3698,Peer Edge,EDGE-11,0.4965
VSDT-05549,0.4542,-0.55,0.3594,0.6318,Local Edge,EDGE-04,0.6559
VSDT-05550,0.2884,0.3252,0.3986,0.4577,Local Edge,EDGE-06,0.6031
VSDT-05551,0.7812,0.1939,0.3727,0.5479,Peer Edge,EDGE-08,0.5692
VSDT-05552,0.3415,-0.55,0.31,0.4529,Local Edge,EDGE-01,0.6009
VSDT-05553,0.5419,0.0913,0.4231,0.4991,Local Edge,EDGE-06,0.5995
VSDT-05554,0.5937,0.3282,0.4855,0.3102,Cloud,CLOUD-12,0.4565
VSDT-05555,0,0.0818,0.3999,0.3763,Cloud,CLOUD-12,0.5269
VSDT-05556,0.6794,0.3271,0.4638,0.6882,Peer Edge,EDGE-08,0.6591
VSDT-05557,0.8205,0.1935,0.3633,0.5411,Local Edge,EDGE-02,0.6219
VSDT-05558,0.0459,-0.55,0.3493,0.1649,Cloud,CLOUD-14,0.412
VSDT-05559,0.2695,0.0824,0.4704,0.4499,Local Edge,EDGE-01,0.5668
VSDT-05560,0.7094,-0.55,0.3059,0.7259,Local Edge,EDGE-05,0.7156
VSDT-05561,0.5693,-0.55,0.4841,0.5052,Local Edge,EDGE-03,0.5486
VSDT-05562,0.403,0.0817,0.5459,0.4871,Local Edge,EDGE-01,0.5255
VSDT-05563,0.6322,0.0806,0.3632,0.487,Local Edge,EDGE-04,0.5902
VSDT-05564,0.2176,0.1934,0.4939,0.4185,Local Edge,EDGE-01,0.5391
VSDT-05565,0.7493,0.1923,0.4703,0.3662,Peer Edge,EDGE-09,0.4836
VSDT-05566,0,0.3273,0.342,0.3933,Local Edge,EDGE-06,0.5818
VSDT-05567,0.583,0.0925,0.5859,0.4808,Peer Edge,EDGE-10,0.5187
VSDT-05568,0.5831,0.0803,0.4028,0.3124,Local Edge,EDGE-04,0.4232
VSDT-05569,0.8943,0.3263,0.1944,0.4758,Local Edge,EDGE-06,0.6173
VSDT-05570,0,0.3252,0.4744,0.3472,Local Edge,EDGE-01,0.5464
VSDT-05571,0.4276,0.3252,0.4796,0.5022,Local Edge,EDGE-03,0.5897
VSDT-05572,0.1237,0.1919,0.4641,0.4332,Local Edge,EDGE-05,0.5631
VSDT-05573,0,0.092,0.3497,0.1069,Peer Edge,EDGE-07,0.4046
VSDT-05574,0,0.3269,0.3851,0.5287,Local Edge,EDGE-05,0.648
VSDT-05575,0.5121,0.3246,0.3297,0.6582,Local Edge,EDGE-06,0.6781
VSDT-05576,0.1039,0.0914,0.2449,0.1713,Cloud,CLOUD-14,0.4415
VSDT-05577,0,-0.55,0.4206,0.2448,Peer Edge,EDGE-08,0.3943
VSDT-05578,0.6578,-0.55,0.4876,0.497,Local Edge,EDGE-04,0.5383
VSDT-05579,0,0.0905,0.2609,0.3639,Local Edge,EDGE-02,0.5717
VSDT-05580,0.5601,0.0905,0.3389,0.2947,Local Edge,EDGE-02,0.4468
VSDT-05581,0.1481,0.0895,0.4529,0.3685,Local Edge,EDGE-02,0.5086
VSDT-05582,0.4424,0.0822,0.5286,0.4186,Peer Edge,EDGE-08,0.5074
VSDT-05583,0.3475,0.0886,0.5498,0.4513,Peer Edge,EDGE-10,0.4967
VSDT-05584,0.4313,0.0814,0.1906,0.2717,Cloud,CLOUD-13,0.4932
VSDT-05585,0,0.0877,0.4255,0.3483,Local Edge,EDGE-02,0.5298
VSDT-05586,0.0565,0.1927,0.3606,0.5644,Local Edge,EDGE-06,0.6419
VSDT-05587,0.3585,-0.55,0.4416,0.224,Cloud,CLOUD-12,0.4087
VSDT-05588,0.6642,-0.55,0.417,0.6938,Local Edge,EDGE-01,0.6707
VSDT-05589,0.552,0.192,0.5229,0.5062,Local Edge,EDGE-01,0.5617
VSDT-05590,0.769,0.0874,0.3352,0.7029,Local Edge,EDGE-06,0.6803
VSDT-05591,0.7341,0.0864,0.3827,0.6934,Local Edge,EDGE-02,0.6677
VSDT-05592,0.4493,0.0854,0.2654,0.3218,Cloud,CLOUD-13,0.5043
VSDT-05593,0.2045,-0.55,0.5039,0.4468,Local Edge,EDGE-03,0.5345
VSDT-05594,0,0.0845,0.355,0.3843,Local Edge,EDGE-05,0.5622
VSDT-05595,0.5626,0.0845,0.2594,0.5196,Local Edge,EDGE-05,0.6484
VSDT-05596,0.6048,-0.55,0.3689,0.6796,Local Edge,EDGE-05,0.66
VSDT-05597,0.5625,-0.55,0.3551,0.6962,Local Edge,EDGE-01,0.6832
VSDT-05598,0.4162,0.0838,0.4323,0.4788,Local Edge,EDGE-01,0.5624
VSDT-05599,0.8575,0.3287,0.4086,0.4102,Local Edge,EDGE-05,0.5005
VSDT-05600,0.4017,0.1924,0.2974,0.5784,Peer Edge,EDGE-11,0.6415
VSDT-05601,0.2633,0.3277,0.2221,0.2563,Cloud,CLOUD-14,0.523
VSDT-05602,0.4639,0.3266,0.3161,0.3162,Cloud,CLOUD-13,0.4682
VSDT-05603,0.5242,0.0835,0.4216,0.6379,Local Edge,EDGE-05,0.6383
VSDT-05604,0.5182,-0.55,0.3612,0.5019,Local Edge,EDGE-04,0.5813
VSDT-05605,0,0.192,0.584,0.0875,Cloud,CLOUD-14,0.2852
VSDT-05606,0.1976,0.326,0.3667,0.4301,Local Edge,EDGE-06,0.5878
VSDT-05607,0.7597,-0.55,0.3697,0.5011,Local Edge,EDGE-04,0.5838
VSDT-05608,0.1677,0.0845,0.3445,0.1707,Cloud,CLOUD-12,0.4411
VSDT-05609,0.6281,-0.55,0.4115,0.5162,Local Edge,EDGE-02,0.5702
VSDT-05610,0.8202,0.3277,0.4552,0.4351,Peer Edge,EDGE-07,0.5053
VSDT-05611,0.7428,-0.55,0.5133,0.5743,Local Edge,EDGE-01,0.6143
VSDT-05612,0.5332,-0.55,0.3226,0.6471,Local Edge,EDGE-03,0.6543
VSDT-05613,0,0.0842,0.3554,0.3267,Local Edge,EDGE-06,0.5416
VSDT-05614,0.4909,0.0844,0.529,0.4852,Local Edge,EDGE-06,0.5478
VSDT-05615,0.3385,0.1922,0.4482,0.4275,Local Edge,EDGE-02,0.5541
VSDT-05616,0.0379,0.0833,0.4648,0.3523,Local Edge,EDGE-03,0.5327
VSDT-05617,0.6524,-0.55,0.2833,0.5586,Local Edge,EDGE-06,0.6483
VSDT-05618,0.4431,-0.55,0.284,0.6402,Local Edge,EDGE-01,0.6667
VSDT-05619,0.7353,0.0827,0.4344,0.5144,Local Edge,EDGE-02,0.5961
VSDT-05620,0.7508,-0.55,0.4466,0.2998,Peer Edge,EDGE-10,0.3913
VSDT-05621,0.0649,0.0818,0.4171,0.171,Cloud,CLOUD-12,0.4114
VSDT-05622,0.6737,0.1922,0.4335,0.6916,Local Edge,EDGE-05,0.6636
VSDT-05623,0,0.081,0.5491,0.1292,Cloud,CLOUD-14,0.3217
VSDT-05624,0.6162,0.3282,0.4723,0.5554,Peer Edge,EDGE-09,0.5841
VSDT-05625,0.6896,-0.55,0.2993,0.7031,Local Edge,EDGE-02,0.6868
VSDT-05626,0.5212,-0.55,0.4729,0.493,Local Edge,EDGE-04,0.5401
VSDT-05627,0.638,-0.55,0.4131,0.557,Local Edge,EDGE-06,0.6053
VSDT-05628,0,0.0817,0.4372,0.3033,Peer Edge,EDGE-08,0.4632
VSDT-05629,0.3866,-0.55,0.4205,0.4602,Local Edge,EDGE-06,0.5648
VSDT-05630,0.4849,0.1921,0.2918,0.3029,Local Edge,EDGE-04,0.4772
VSDT-05631,0.2042,0.191,0.4834,0.2503,Peer Edge,EDGE-11,0.4029
VSDT-05632,0.4762,0.19,0.3004,0.6213,Local Edge,EDGE-01,0.6335
VSDT-05633,0.5389,0.0814,0.3789,0.6339,Local Edge,EDGE-01,0.6353
VSDT-05634,0.6628,0.1889,0.4751,0.5521,Local Edge,EDGE-02,0.6229
VSDT-05635,0.7681,0.0877,0.2394,0.4321,Local Edge,EDGE-03,0.5468
VSDT-05636,0.7779,0.188,0.4616,0.37,Peer Edge,EDGE-07,0.4778
VSDT-05637,0.7354,0.0869,0.3019,0.4925,Local Edge,EDGE-03,0.6049
VSDT-05638,0,0.1871,0.3447,0.3752,Local Edge,EDGE-04,0.5896
VSDT-05639,0.5084,0.086,0.6171,0.4572,Peer Edge,EDGE-11,0.4879
VSDT-05640,0.6486,-0.55,0.5029,0.5544,Local Edge,EDGE-06,0.5571
